timestamp;position_id;client_id;rssi;snr;mcs;tx_retries
1650304490;7;2;-53;28;10;13
1650304492;7;2;-53;27;10;13
1650304494;7;2;-53;27;10;13
1650304495;7;2;-53;27;10;13
1650304497;7;2;-53;27;10;13
1650304498;7;2;-53;27;10;13
1650304499;7;2;-53;28;10;13
1650304501;7;2;-53;28;10;13
1650304502;7;2;-52;28;10;13
1650304504;7;2;-53;28;10;13
1650304505;7;2;-53;27;10;13
1650304506;7;2;-53;27;10;13
1650304508;7;2;-52;28;10;13
1650304509;7;2;-52;27;10;13
1650304510;7;2;-53;27;10;13
1650304512;7;2;-53;27;10;13
1650304513;7;2;-53;27;10;13
1650304515;7;2;-53;27;7;13
1650304516;7;2;-53;27;7;14
1650304517;7;2;-52;27;7;14
1650304519;7;2;-52;27;7;14
1650304520;7;2;-52;28;7;14
1650304522;7;2;-52;27;7;14
1650304523;7;2;-53;28;7;14
1650304524;7;2;-53;28;7;14
1650304526;7;2;-52;28;7;14
1650304527;7;2;-52;28;7;14
1650304528;7;2;-52;28;7;14
1650304530;7;2;-51;28;7;14
1650304531;7;2;-52;28;7;14
1650304533;7;2;-52;27;7;14
1650304534;7;2;-52;27;7;14
1650304535;7;2;-53;27;7;14
1650304537;7;2;-52;27;7;14
1650304538;7;2;-52;27;7;14
1650304539;7;2;-53;28;7;14
1650304541;7;2;-52;27;7;14
1650304542;7;2;-53;28;7;14
1650304544;7;2;-52;27;7;14
1650304545;7;2;-52;28;7;21
1650304546;7;2;-52;27;7;21
1650304548;7;2;-52;27;7;21
1650304549;7;2;-52;28;7;21
1650304551;7;2;-51;28;10;21
1650304552;7;2;-51;27;10;21
1650304553;7;2;-52;28;10;21
1650304555;7;2;-52;28;10;21
1650304556;7;2;-51;27;10;21
1650304557;7;2;-51;28;10;21
1650304559;7;2;-51;28;10;21
1650304560;7;2;-52;28;10;21
1650304562;7;2;-51;28;10;21
1650304563;7;2;-52;28;10;21
1650304564;7;2;-51;28;10;21
1650304566;7;2;-51;28;10;21
1650304567;7;2;-51;28;10;21
1650304568;7;2;-52;28;10;21
1650304570;7;2;-52;27;10;21
1650304571;7;2;-52;27;10;21
1650304573;7;2;-52;28;10;21
1650304574;7;2;-52;27;10;21
1650304575;7;2;-52;28;7;23
1650304577;7;2;-52;28;7;23
1650304578;7;2;-53;27;7;23
1650304580;7;2;-53;28;7;23
1650304581;7;2;-53;27;7;23
1650304582;7;2;-53;27;7;23
1650304584;7;2;-53;27;7;23
1650304585;7;2;-53;28;7;23
1650304586;7;2;-53;28;7;23
