timestamp;position_id;client_id;rssi;snr;mcs;tx_retries
1773173067;5;1;-63;23;6;0
1773173069;5;1;-63;23;6;0
1773173070;5;1;-63;24;6;0
1773173071;5;1;-63;25;6;0
1773173073;5;1;-63;25;6;0
1773173074;5;1;-63;24;6;0
1773173076;5;1;-63;25;6;0
1773173077;5;1;-63;22;6;15
1773173078;5;1;-63;24;6;15
1773173080;5;1;-64;22;6;15
1773173081;5;1;-65;22;6;15
1773173082;5;1;-62;24;6;15
1773173084;5;1;-63;24;6;15
1773173085;5;1;-62;24;6;15
1773173087;5;1;-63;24;6;15
1773173088;5;1;-63;25;6;15
1773173089;5;1;-63;24;6;15
1773173091;5;1;-63;24;6;15
1773173092;5;1;-62;25;6;15
1773173093;5;1;-61;24;6;15
1773173095;5;1;-61;25;6;15
1773173096;5;1;-61;25;6;15
1773173098;5;1;-61;25;6;15
1773173099;5;1;-61;25;6;15
1773173100;5;1;-61;25;6;15
1773173102;5;1;-61;25;6;15
1773173103;5;1;-61;25;6;15
1773173104;5;1;-61;25;6;15
1773173106;5;1;-61;25;6;15
1773173107;5;1;-60;24;6;18
1773173109;5;1;-60;25;6;18
1773173110;5;1;-61;25;6;18
1773173111;5;1;-61;25;6;18
1773173113;5;1;-61;25;10;18
1773173114;5;1;-62;24;10;18
1773173116;5;1;-62;25;10;18
1773173117;5;1;-61;25;10;18
1773173118;5;1;-61;25;10;18
1773173120;5;1;-61;25;10;18
1773173121;5;1;-61;25;10;18
1773173122;5;1;-61;25;10;18
1773173124;5;1;-61;25;10;18
1773173125;5;1;-62;25;10;18
1773173127;5;1;-62;25;10;18
1773173131;5;1;-64;23;10;18
1773173132;5;1;-65;23;10;18
1773173133;5;1;-66;22;10;18
1773173135;5;1;-65;22;10;18
1773173136;5;1;-66;22;10;18
1773173138;5;1;-61;23;6;21
1773173139;5;1;-63;23;6;21
1773173140;5;1;-64;23;6;21
1773173142;5;1;-64;23;6;21
1773173143;5;1;-61;24;10;21
1773173145;5;1;-60;25;10;21
1773173146;5;1;-61;24;10;21
1773173147;5;1;-64;24;10;21
1773173149;5;1;-62;25;10;21
1773173150;5;1;-61;25;10;21
1773173154;5;1;-66;22;10;21
1773173156;5;1;-61;25;10;21
1773173157;5;1;-64;23;10;21
1773173158;5;1;-63;23;10;21
1773173160;5;1;-64;23;10;21
1773173161;5;1;-66;22;10;21
1773173162;5;1;-65;22;10;21
