timestamp;position_id;client_id;rssi;snr;mcs;tx_retries
1773175475;4;1;-56;26;10;109
1773175476;4;1;-55;26;10;109
1773175478;4;1;-56;27;10;109
1773175479;4;1;-58;26;10;109
1773175480;4;1;-57;26;10;109
1773175482;4;1;-57;26;10;109
1773175483;4;1;-57;26;10;109
1773175485;4;1;-58;27;10;109
1773175486;4;1;-57;26;10;109
1773175487;4;1;-57;26;10;109
1773175489;4;1;-56;27;10;109
1773175490;4;1;-56;27;10;109
1773175491;4;1;-56;26;10;109
1773175493;4;1;-56;26;10;109
1773175494;4;1;-56;27;10;109
1773175496;4;1;-58;26;4;113
1773175497;4;1;-56;26;4;113
1773175498;4;1;-56;26;4;113
1773175500;4;1;-56;27;4;113
1773175501;4;1;-56;27;10;113
1773175503;4;1;-56;27;10;113
1773175504;4;1;-57;26;10;113
1773175505;4;1;-56;27;10;113
1773175507;4;1;-58;26;10;113
1773175508;4;1;-56;26;10;113
1773175509;4;1;-54;26;10;113
1773175511;4;1;-55;26;10;113
1773175512;4;1;-55;26;10;113
1773175514;4;1;-56;26;10;113
1773175515;4;1;-55;26;10;113
1773175516;4;1;-55;26;10;113
1773175518;4;1;-55;26;10;113
1773175519;4;1;-55;27;10;113
1773175520;4;1;-56;26;10;113
1773175522;4;1;-56;26;10;113
1773175523;4;1;-56;26;10;113
1773175525;4;1;-55;26;10;113
1773175526;4;1;-58;27;4;116
1773175527;4;1;-56;26;4;116
1773175529;4;1;-56;26;4;116
1773175530;4;1;-56;27;4;116
1773175532;4;1;-56;26;10;116
1773175533;4;1;-56;27;10;116
1773175534;4;1;-56;26;10;116
1773175536;4;1;-56;27;10;116
1773175537;4;1;-56;27;10;116
1773175538;4;1;-56;27;10;116
1773175540;4;1;-56;27;10;116
1773175541;4;1;-57;26;10;116
1773175543;4;1;-56;27;10;116
1773175544;4;1;-57;26;10;116
1773175545;4;1;-57;27;10;116
1773175547;4;1;-56;27;10;116
1773175548;4;1;-56;27;10;116
1773175549;4;1;-54;27;10;116
1773175551;4;1;-55;26;10;116
1773175552;4;1;-55;27;10;116
1773175554;4;1;-55;27;10;116
1773175555;4;1;-56;27;10;116
1773175556;4;1;-54;28;7;121
1773175558;4;1;-57;26;7;121
1773175559;4;1;-56;27;7;121
1773175561;4;1;-57;26;7;121
1773175562;4;1;-56;26;10;121
1773175563;4;1;-57;26;10;121
1773175565;4;1;-56;27;10;121
1773175566;4;1;-55;27;10;121
1773175567;4;1;-57;27;10;121
1773175569;4;1;-56;27;10;121
1773175570;4;1;-56;27;10;121
1773175572;4;1;-57;27;10;121
1773175573;4;1;-55;27;10;121
1773175574;4;1;-54;26;10;121
1773175576;4;1;-55;27;10;121
1773175577;4;1;-56;26;10;121
1773175579;4;1;-56;26;10;121
1773175580;4;1;-56;26;10;121
1773175581;4;1;-56;26;10;121
1773175583;4;1;-54;26;10;121
1773175584;4;1;-55;27;10;121
1773175585;4;1;-57;27;10;121
1773175587;4;1;-57;26;6;123
1773175588;4;1;-54;27;6;123
1773175590;4;1;-56;26;6;123
1773175591;4;1;-55;26;6;123
1773175592;4;1;-55;26;10;123
1773175594;4;1;-57;26;10;123
1773175595;4;1;-57;26;10;123
1773175596;4;1;-56;27;10;123
1773175598;4;1;-57;26;10;123
1773175599;4;1;-58;26;10;123
1773175601;4;1;-57;27;10;123
1773175602;4;1;-56;27;10;123
1773175603;4;1;-57;26;10;123
1773175605;4;1;-56;26;10;123
1773175606;4;1;-56;26;10;123
1773175608;4;1;-55;27;10;123
1773175609;4;1;-56;27;10;123
1773175610;4;1;-56;27;10;123
1773175612;4;1;-56;27;10;123
1773175613;4;1;-56;27;10;123
1773175614;4;1;-56;27;10;123
1773175616;4;1;-55;27;10;123
1773175617;4;1;-57;26;0;124
1773175619;4;1;-57;26;0;124
1773175620;4;1;-56;26;0;124
1773175621;4;1;-55;27;10;124
1773175623;4;1;-56;27;10;124
1773175624;4;1;-55;27;10;124
1773175626;4;1;-55;27;10;124
1773175627;4;1;-56;27;10;124
1773175628;4;1;-56;26;10;124
1773175630;4;1;-57;26;10;124
1773175631;4;1;-56;26;10;124
1773175632;4;1;-56;27;10;124
1773175634;4;1;-56;26;10;124
1773175635;4;1;-57;26;10;124
1773175637;4;1;-56;26;10;124
1773175638;4;1;-55;27;10;124
1773175639;4;1;-57;26;10;124
1773175641;4;1;-56;26;10;124
1773175642;4;1;-56;27;10;124
1773175644;4;1;-55;27;10;124
1773175645;4;1;-55;27;10;124
1773175646;4;1;-55;27;10;124
1773175648;4;1;-57;26;6;130
1773175649;4;1;-56;27;6;130
1773175650;4;1;-57;27;6;130
1773175652;4;1;-55;27;10;130
1773175653;4;1;-55;27;10;130
1773175655;4;1;-55;27;10;130
1773175656;4;1;-55;27;10;130
1773175657;4;1;-56;26;10;130
1773175659;4;1;-56;27;10;130
1773175660;4;1;-56;26;10;130
1773175661;4;1;-56;27;10;130
1773175663;4;1;-56;26;10;130
1773175664;4;1;-56;27;10;130
1773175666;4;1;-56;27;10;130
1773175667;4;1;-55;26;10;130
1773175668;4;1;-56;27;10;130
1773175670;4;1;-55;26;10;130
1773175671;4;1;-54;27;10;130
1773175673;4;1;-55;27;10;130
1773175674;4;1;-56;27;10;130
1773175675;4;1;-55;26;10;130
1773175677;4;1;-55;26;10;130
1773175678;4;1;-57;27;6;131
1773175679;4;1;-55;26;6;131
1773175681;4;1;-56;26;6;131
1773175682;4;1;-56;26;10;131
1773175684;4;1;-56;27;6;131
1773175685;4;1;-54;27;6;131
1773175686;4;1;-55;27;6;131
1773175688;4;1;-56;27;6;131
1773175689;4;1;-56;27;6;131
1773175691;4;1;-55;27;6;131
1773175692;4;1;-55;27;6;131
1773175693;4;1;-55;26;6;131
1773175695;4;1;-56;26;6;131
1773175696;4;1;-56;26;6;131
1773175697;4;1;-55;26;6;131
1773175699;4;1;-55;26;6;131
1773175700;4;1;-56;27;6;131
1773175702;4;1;-56;26;6;131
1773175703;4;1;-56;26;6;131
1773175704;4;1;-56;27;6;131
1773175706;4;1;-56;27;6;131
1773175707;4;1;-55;27;6;131
1773175709;4;1;-57;26;6;135
1773175710;4;1;-56;26;6;135
1773175711;4;1;-56;26;6;135
1773175713;4;1;-55;27;10;135
1773175714;4;1;-56;26;10;135
1773175715;4;1;-56;26;10;135
1773175717;4;1;-55;27;10;135
1773175718;4;1;-55;27;10;135
1773175720;4;1;-56;27;10;135
1773175721;4;1;-57;26;10;135
1773175722;4;1;-57;27;10;135
1773175724;4;1;-56;26;10;135
1773175725;4;1;-56;27;10;135
1773175726;4;1;-55;26;10;135
1773175728;4;1;-55;27;10;135
1773175729;4;1;-56;27;10;135
1773175731;4;1;-56;27;10;135
1773175732;4;1;-56;27;10;135
1773175733;4;1;-55;26;10;135
1773175735;4;1;-56;26;10;135
1773175736;4;1;-55;26;10;135
1773175738;4;1;-56;26;6;135
1773175739;4;1;-57;27;6;139
1773175740;4;1;-56;26;6;139
1773175742;4;1;-56;26;6;139
1773175743;4;1;-55;26;6;139
1773175744;4;1;-54;26;6;139
1773175746;4;1;-57;26;6;139
1773175747;4;1;-56;27;6;139
1773175749;4;1;-56;27;6;139
1773175750;4;1;-55;27;6;139
1773175751;4;1;-56;27;6;139
1773175753;4;1;-56;27;6;139
1773175754;4;1;-56;26;6;139
1773175756;4;1;-56;26;6;139
1773175757;4;1;-57;26;6;139
1773175758;4;1;-57;26;6;139
1773175760;4;1;-55;26;6;139
1773175761;4;1;-54;26;6;139
1773175762;4;1;-56;26;6;139
1773175764;4;1;-56;26;6;139
1773175765;4;1;-55;27;6;139
1773175767;4;1;-55;26;6;139
1773175768;4;1;-54;27;6;139
1773175769;4;1;-55;27;6;142
1773175771;4;1;-54;27;6;142
1773175772;4;1;-56;26;6;142
1773175774;4;1;-57;26;6;142
1773175775;4;1;-55;27;10;142
1773175776;4;1;-55;27;10;142
1773175778;4;1;-55;27;10;142
1773175779;4;1;-57;27;10;142
1773175780;4;1;-56;26;10;142
1773175782;4;1;-55;26;10;142
1773175783;4;1;-56;27;10;142
1773175785;4;1;-57;27;10;142
1773175786;4;1;-56;26;10;142
1773175787;4;1;-55;27;10;142
1773175789;4;1;-56;26;10;142
1773175790;4;1;-57;26;10;142
1773175791;4;1;-56;27;10;142
1773175793;4;1;-57;26;10;142
1773175794;4;1;-56;26;10;142
1773175796;4;1;-56;26;10;142
1773175797;4;1;-56;27;10;142
1773175798;4;1;-56;26;10;142
1773175800;4;1;-57;27;6;142
1773175801;4;1;-57;26;6;142
1773175803;4;1;-54;25;6;142
1773175804;4;1;-55;27;6;142
1773175805;4;1;-55;26;6;142
1773175807;4;1;-55;27;6;142
1773175808;4;1;-56;26;6;142
1773175809;4;1;-58;26;6;142
1773175811;4;1;-56;27;6;142
1773175812;4;1;-55;27;6;142
1773175814;4;1;-58;26;6;142
1773175815;4;1;-56;27;6;142
1773175816;4;1;-58;26;6;142
1773175818;4;1;-56;26;6;142
1773175819;4;1;-55;27;6;142
1773175821;4;1;-55;27;6;142
1773175822;4;1;-54;27;6;142
1773175823;4;1;-55;27;6;142
1773175825;4;1;-55;27;6;142
1773175826;4;1;-56;27;6;142
1773175827;4;1;-57;26;6;142
1773175829;4;1;-56;26;6;142
1773175830;4;1;-57;27;6;143
1773175832;4;1;-56;27;6;143
1773175833;4;1;-55;26;6;143
1773175834;4;1;-57;27;6;143
1773175836;4;1;-56;27;10;143
1773175837;4;1;-56;26;10;143
1773175838;4;1;-55;27;10;143
1773175840;4;1;-56;26;10;143
1773175841;4;1;-56;26;10;143
1773175843;4;1;-56;26;10;143
1773175844;4;1;-58;27;10;143
1773175845;4;1;-56;27;10;143
1773175847;4;1;-57;26;10;143
1773175848;4;1;-57;27;10;143
1773175850;4;1;-56;27;10;143
1773175851;4;1;-55;27;10;143
1773175852;4;1;-56;27;10;143
1773175854;4;1;-57;26;10;143
1773175855;4;1;-56;27;10;143
1773175856;4;1;-56;27;10;143
1773175858;4;1;-57;26;10;143
1773175859;4;1;-55;27;10;143
1773175861;4;1;-58;26;6;145
1773175862;4;1;-56;27;6;145
1773175863;4;1;-55;27;6;145
1773175865;4;1;-56;27;6;145
1773175866;4;1;-55;27;6;145
1773175868;4;1;-56;26;6;145
1773175869;4;1;-54;27;6;145
1773175870;4;1;-55;27;6;145
1773175872;4;1;-56;26;6;145
1773175873;4;1;-56;26;6;145
1773175874;4;1;-56;27;6;145
1773175876;4;1;-57;26;6;145
1773175877;4;1;-56;27;6;145
1773175879;4;1;-56;26;6;145
1773175880;4;1;-56;26;6;145
1773175881;4;1;-56;27;6;145
1773175883;4;1;-56;27;6;145
1773175884;4;1;-56;26;6;145
1773175885;4;1;-55;27;6;145
1773175887;4;1;-55;26;6;145
1773175888;4;1;-57;26;6;145
1773175890;4;1;-56;27;6;145
1773175891;4;1;-57;27;6;145
1773175892;4;1;-57;26;6;145
1773175894;4;1;-56;27;6;145
1773175895;4;1;-56;26;10;145
1773175897;4;1;-57;27;10;145
1773175898;4;1;-57;27;10;145
1773175899;4;1;-56;27;10;145
1773175901;4;1;-55;26;10;145
1773175902;4;1;-57;26;10;145
1773175903;4;1;-58;26;10;145
1773175905;4;1;-58;26;10;145
1773175906;4;1;-57;26;10;145
1773175908;4;1;-57;26;10;145
1773175909;4;1;-57;26;10;145
1773175910;4;1;-56;27;10;145
1773175912;4;1;-56;26;10;145
1773175913;4;1;-57;27;10;145
1773175915;4;1;-56;27;10;145
1773175916;4;1;-56;26;10;145
1773175917;4;1;-56;26;10;145
1773175919;4;1;-55;26;10;145
1773175920;4;1;-56;27;10;145
1773175921;4;1;-55;27;6;148
1773175923;4;1;-55;26;6;148
1773175924;4;1;-56;27;6;148
1773175926;4;1;-56;27;6;148
1773175927;4;1;-57;27;6;148
1773175928;4;1;-55;27;6;148
1773175930;4;1;-56;27;6;148
1773175931;4;1;-55;27;6;148
1773175933;4;1;-55;27;6;148
1773175934;4;1;-56;27;6;148
1773175935;4;1;-56;26;6;148
1773175937;4;1;-55;27;6;148
1773175938;4;1;-55;27;6;148
1773175939;4;1;-57;26;6;148
1773175941;4;1;-57;26;6;148
1773175942;4;1;-57;26;6;148
1773175944;4;1;-56;27;6;148
1773175945;4;1;-56;27;6;148
1773175946;4;1;-55;27;6;148
1773175948;4;1;-54;28;6;148
1773175949;4;1;-54;28;6;148
1773175950;4;1;-54;27;6;148
1773175952;4;1;-54;27;6;149
1773175953;4;1;-55;26;6;149
1773175955;4;1;-57;26;6;149
1650299786;4;2;-59;26;4;0
1650299788;4;2;-59;26;4;0
1650299789;4;2;-60;26;4;0
1650299790;4;2;-59;27;4;8
1650299792;4;2;-59;27;4;8
1650299793;4;2;-59;26;4;8
1650299795;4;2;-59;26;4;8
1650299796;4;2;-60;26;4;8
1650299797;4;2;-59;26;4;8
1650299799;4;2;-60;26;4;8
1650299800;4;2;-59;26;4;8
1650299801;4;2;-59;26;4;8
1650299803;4;2;-59;27;4;8
1650299804;4;2;-59;27;4;8
1650299806;4;2;-59;27;4;8
1650299807;4;2;-58;27;4;8
1650299808;4;2;-58;27;4;8
1650299810;4;2;-58;27;4;8
1650299811;4;2;-59;26;4;8
1650299813;4;2;-58;27;4;8
1650299814;4;2;-59;26;4;8
1650299815;4;2;-59;27;4;8
1650299817;4;2;-59;27;4;8
1650299818;4;2;-58;27;4;8
1650299819;4;2;-58;26;4;8
1650299821;4;2;-59;27;5;10
1650299822;4;2;-59;27;5;10
1650299824;4;2;-59;27;5;10
1650299825;4;2;-59;27;5;10
1650299826;4;2;-59;27;5;10
1650299828;4;2;-59;26;5;10
1650299829;4;2;-59;26;5;10
1650299830;4;2;-59;27;5;10
1650299832;4;2;-59;27;5;10
1650299833;4;2;-59;27;5;10
1650299835;4;2;-59;27;5;10
1650299836;4;2;-59;26;5;10
1650299837;4;2;-59;26;5;10
1650299839;4;2;-59;27;5;10
1650299840;4;2;-59;26;5;10
1650299841;4;2;-58;26;5;10
1650299843;4;2;-58;26;5;10
1650299844;4;2;-60;26;5;10
1650299846;4;2;-58;26;5;10
1650299847;4;2;-57;27;5;10
1650299848;4;2;-57;27;5;10
1650299850;4;2;-58;26;5;10
1650299851;4;2;-58;27;5;11
1650299853;4;2;-58;27;5;11
1650299854;4;2;-59;26;5;11
1650299855;4;2;-60;26;5;11
1650299857;4;2;-59;27;10;11
1650299858;4;2;-59;27;10;11
1650299859;4;2;-59;27;10;11
1650299861;4;2;-59;27;10;11
1650299862;4;2;-60;26;10;11
1650299864;4;2;-59;26;10;11
1650299865;4;2;-59;27;10;11
1650299866;4;2;-59;26;10;11
1650299868;4;2;-60;26;10;11
1650299869;4;2;-60;26;10;11
1650299870;4;2;-60;27;10;11
1650299872;4;2;-59;27;10;11
1650299873;4;2;-59;27;10;11
1650299875;4;2;-59;27;10;11
1650299876;4;2;-59;27;10;11
1650299877;4;2;-59;26;10;11
1650299879;4;2;-59;26;10;11
1650299880;4;2;-59;26;5;11
1650299882;4;2;-62;26;5;17
1650299883;4;2;-60;27;5;17
1650299884;4;2;-59;27;5;17
1650299886;4;2;-59;27;5;17
1650299887;4;2;-59;27;10;17
1650299888;4;2;-59;26;10;17
1650299890;4;2;-59;27;10;17
1650299891;4;2;-60;26;10;17
1650299893;4;2;-59;27;10;17
1650299894;4;2;-59;27;10;17
1650299895;4;2;-59;27;10;17
1650299897;4;2;-59;26;10;17
1650299898;4;2;-59;27;10;17
1650299899;4;2;-59;27;10;17
1650299901;4;2;-59;26;10;17
1650299902;4;2;-59;26;10;17
1650299904;4;2;-59;27;10;17
1650299905;4;2;-60;26;10;17
1650299906;4;2;-59;26;10;17
1650299908;4;2;-58;26;10;17
1650299909;4;2;-58;27;10;17
1650299911;4;2;-59;27;10;17
1650299912;4;2;-59;26;5;19
1650299913;4;2;-59;26;5;19
1650299915;4;2;-60;26;5;19
1650299916;4;2;-60;26;5;19
1650299917;4;2;-60;27;10;19
1650299919;4;2;-59;26;10;19
1650299920;4;2;-60;26;10;19
1650299922;4;2;-61;26;10;19
1650299923;4;2;-60;26;10;19
1650299924;4;2;-60;26;10;19
1650299926;4;2;-60;26;10;19
1650299927;4;2;-60;26;10;19
1650299928;4;2;-60;26;10;19
1650299930;4;2;-60;27;10;19
1650299931;4;2;-60;26;10;19
1650299933;4;2;-59;27;10;19
1650299934;4;2;-59;27;10;19
1650299935;4;2;-60;26;10;19
1650299937;4;2;-60;27;10;19
1650299938;4;2;-62;25;10;19
1650299940;4;2;-62;25;10;19
1650299941;4;2;-62;26;10;19
1650299942;4;2;-61;26;5;25
1650299944;4;2;-61;26;5;25
1650299945;4;2;-61;26;5;25
1650299946;4;2;-61;26;5;25
1650299948;4;2;-61;26;10;25
1650299949;4;2;-60;27;10;25
1650299951;4;2;-60;26;10;25
1650299952;4;2;-60;26;10;25
1650299953;4;2;-61;26;10;25
1650299955;4;2;-61;26;10;25
1650299956;4;2;-60;26;10;25
1650299958;4;2;-59;27;10;25
1650299959;4;2;-60;26;10;25
1650299960;4;2;-61;26;10;25
1650299962;4;2;-60;26;10;25
1650299963;4;2;-58;27;10;25
1650299966;4;2;-57;27;10;25
1650299967;4;2;-59;26;10;25
1650299969;4;2;-61;26;10;25
1650299970;4;2;-58;27;10;25
1650299971;4;2;-58;27;10;25
1650299973;4;2;-57;26;5;25
1650299975;4;2;-57;27;5;25
1650299977;4;2;-60;26;5;25
1650299978;4;2;-61;26;5;27
1650299980;4;2;-61;26;5;27
1650299981;4;2;-60;26;5;27
1650299982;4;2;-61;26;10;27
1650299984;4;2;-60;26;10;27
1650299985;4;2;-60;26;10;27
1650299987;4;2;-61;26;10;27
1650299988;4;2;-61;25;10;27
1650299989;4;2;-60;26;10;27
1650299991;4;2;-58;26;10;27
1650299992;4;2;-59;27;10;27
1650299993;4;2;-60;26;10;27
1650299995;4;2;-60;26;10;27
1650299996;4;2;-59;26;10;27
1650299998;4;2;-59;27;10;27
1650300000;4;2;-60;26;10;27
1650300002;4;2;-60;26;10;27
1650300003;4;2;-61;25;10;27
1650300004;4;2;-60;26;10;27
1650300006;4;2;-61;26;10;27
1650300007;4;2;-61;25;5;27
1650300009;4;2;-61;26;5;27
1650300010;4;2;-61;26;5;27
1650300011;4;2;-62;25;5;27
1650300013;4;2;-61;26;10;27
1650300014;4;2;-61;26;10;27
1650300016;4;2;-59;27;10;27
1650300017;4;2;-59;26;10;27
1650300018;4;2;-57;27;10;27
1650300020;4;2;-59;27;10;27
1650300021;4;2;-60;27;10;27
1650300022;4;2;-59;26;10;27
1650300024;4;2;-59;27;10;27
1650300025;4;2;-59;27;10;27
1650300027;4;2;-60;26;10;27
1650300028;4;2;-59;26;10;27
1650300029;4;2;-58;26;10;27
1650300031;4;2;-58;26;10;27
1650300032;4;2;-61;26;10;27
1650300033;4;2;-60;26;10;27
1650300035;4;2;-59;26;10;27
1650300036;4;2;-60;26;10;27
1650300038;4;2;-60;26;5;27
1650300039;4;2;-59;26;5;27
1650300040;4;2;-59;26;5;27
1650300042;4;2;-58;27;10;27
1650300043;4;2;-61;26;5;31
1650300045;4;2;-60;26;5;31
1650300046;4;2;-60;26;5;31
1650300047;4;2;-59;27;5;31
1650300049;4;2;-60;27;5;31
1650300050;4;2;-60;27;5;31
1650300051;4;2;-60;26;5;31
1650300053;4;2;-61;26;5;31
1650300054;4;2;-58;26;5;31
1650300056;4;2;-60;27;5;31
1650300057;4;2;-59;27;5;31
1650300058;4;2;-59;27;5;31
1650300060;4;2;-59;26;5;31
1650300061;4;2;-59;26;5;31
1650300062;4;2;-60;26;5;31
1650300064;4;2;-59;27;5;31
1650300065;4;2;-61;26;5;31
1650300067;4;2;-61;26;5;31
1650300068;4;2;-59;26;5;31
1650300069;4;2;-60;26;5;31
1650300071;4;2;-60;27;5;31
1650300072;4;2;-59;26;5;31
1650300074;4;2;-60;26;5;35
1650300075;4;2;-60;26;5;35
1650300076;4;2;-59;27;5;35
1650300078;4;2;-59;26;10;35
1650300079;4;2;-59;26;10;35
1650300080;4;2;-59;26;10;35
1650300082;4;2;-60;26;10;35
1650300083;4;2;-59;27;10;35
1650300085;4;2;-59;27;10;35
1650300086;4;2;-59;27;10;35
1650300087;4;2;-60;26;10;35
1650300089;4;2;-59;26;10;35
1650300090;4;2;-61;26;10;35
1650300092;4;2;-60;26;10;35
1650300093;4;2;-59;26;10;35
1650300094;4;2;-60;26;10;35
1650300096;4;2;-60;26;10;35
1650300097;4;2;-60;26;10;35
1650300098;4;2;-62;26;10;35
1650300100;4;2;-57;26;10;35
1650300101;4;2;-60;26;10;35
1650300103;4;2;-59;27;10;35
1650300104;4;2;-60;27;5;35
1650300105;4;2;-60;26;5;35
1650300107;4;2;-60;26;5;35
1650300108;4;2;-61;26;10;35
1650300109;4;2;-61;26;10;35
1650300111;4;2;-61;26;10;35
1650300112;4;2;-61;26;10;35
1650300114;4;2;-59;26;10;35
1650300115;4;2;-59;27;10;35
1650300116;4;2;-59;26;10;35
1650300118;4;2;-60;26;10;35
1650300119;4;2;-60;26;10;35
1650300121;4;2;-60;26;10;35
1650300122;4;2;-59;26;10;35
1650300123;4;2;-57;27;10;35
1650300125;4;2;-62;26;10;35
1650300126;4;2;-59;27;10;35
1650300127;4;2;-60;26;10;35
1650300129;4;2;-60;26;10;35
1650300130;4;2;-60;26;10;35
1650300132;4;2;-61;26;10;35
1650300133;4;2;-59;26;10;35
1650300134;4;2;-59;26;5;40
1650300136;4;2;-59;27;5;40
1650300137;4;2;-60;26;5;40
1650300138;4;2;-60;26;10;40
1650300140;4;2;-60;26;10;40
1650300141;4;2;-60;26;10;40
1650300143;4;2;-59;27;10;40
1650300144;4;2;-59;27;10;40
1650300145;4;2;-59;27;10;40
1650300147;4;2;-58;27;10;40
1650300148;4;2;-60;26;10;40
1650300150;4;2;-60;26;10;40
1650300151;4;2;-60;26;10;40
1650300152;4;2;-60;26;10;40
1650300154;4;2;-59;27;10;40
1650300155;4;2;-61;26;10;40
1650300156;4;2;-61;26;10;40
1650300158;4;2;-61;26;10;40
1650300159;4;2;-61;26;10;40
1650300161;4;2;-59;27;10;40
1650300162;4;2;-58;26;10;40
1650300163;4;2;-57;27;5;40
1650300165;4;2;-59;27;5;41
1650300166;4;2;-60;26;5;41
1650300167;4;2;-58;27;5;41
1650300169;4;2;-60;26;10;41
1650300170;4;2;-60;26;10;41
1650300172;4;2;-60;26;10;41
1650300173;4;2;-60;27;10;41
1650300174;4;2;-59;27;10;41
1650300176;4;2;-59;27;10;41
1650300177;4;2;-60;26;10;41
1650300179;4;2;-59;26;10;41
1650300180;4;2;-60;26;10;41
1650300181;4;2;-60;26;10;41
1650300183;4;2;-59;27;5;41
1650300184;4;2;-59;26;5;41
1650300185;4;2;-60;26;5;41
1650300187;4;2;-60;26;5;41
1650300188;4;2;-61;27;5;41
1650300190;4;2;-60;26;5;41
1650300191;4;2;-60;27;5;41
1650300192;4;2;-60;26;5;41
1650300194;4;2;-60;27;5;41
1650300195;4;2;-60;27;5;42
1650300197;4;2;-60;26;5;42
1650300198;4;2;-59;27;5;42
1650300199;4;2;-59;26;10;42
1650300201;4;2;-61;26;10;42
1650300202;4;2;-60;26;10;42
1650300203;4;2;-60;26;10;42
1650300205;4;2;-61;26;10;42
1650300206;4;2;-61;26;10;42
1650300208;4;2;-59;26;10;42
1650300209;4;2;-58;27;10;42
1650300210;4;2;-60;27;10;42
1650300212;4;2;-60;26;10;42
1650300213;4;2;-57;27;10;42
1650300214;4;2;-60;26;10;42
1650300216;4;2;-59;26;10;42
1650300217;4;2;-59;27;10;42
1650300219;4;2;-60;26;10;42
1650300220;4;2;-60;26;10;42
1650300221;4;2;-59;26;10;42
1650300223;4;2;-61;26;10;42
1650300224;4;2;-59;26;5;42
1650300226;4;2;-59;27;5;42
1650300227;4;2;-59;27;5;42
1650300228;4;2;-60;27;5;42
1650300230;4;2;-60;26;5;45
1650300231;4;2;-59;27;5;45
1650300232;4;2;-60;26;5;45
1650300234;4;2;-60;26;5;45
1650300235;4;2;-57;27;5;45
1650300237;4;2;-60;26;5;45
1650300238;4;2;-60;26;5;45
1650300239;4;2;-60;26;5;45
1650300241;4;2;-60;26;5;45
1650300242;4;2;-60;26;5;45
1650300244;4;2;-60;26;5;45
1650300245;4;2;-60;26;5;45
1650300246;4;2;-60;26;5;45
1650300248;4;2;-60;26;5;45
1650300249;4;2;-59;27;5;45
1650300250;4;2;-59;27;5;45
1650300252;4;2;-59;26;5;45
1650300253;4;2;-59;27;5;45
1650300255;4;2;-59;26;5;45
1650300256;4;2;-59;27;5;45
1650300257;4;2;-59;27;5;45
1650300259;4;2;-60;26;5;45
1650300260;4;2;-60;26;5;47
1650300261;4;2;-59;26;5;47
